view_id,model,seed,feature,importance_mean,importance_std
rcaeval_recursive_service_fault_csv_windows,XGBoost,13,latency_p95_proxy,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,XGBoost,13,latency_p99_proxy,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,XGBoost,13,span_duration_mean,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,XGBoost,13,failed_span_ratio,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,XGBoost,13,trace_depth_proxy,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,XGBoost,13,fanout_proxy,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,XGBoost,13,log_error_indicator,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,XGBoost,13,log_template_frequency_proxy,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,XGBoost,13,log_entropy_proxy,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,XGBoost,13,service_metric_entropy,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,XGBoost,13,rolling_latency_mean,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,XGBoost,13,rolling_latency_std,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,XGBoost,13,ewma_latency,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,XGBoost,13,rolling_zscore_latency,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,XGBoost,13,latency_threshold_p95,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,XGBoost,13,latency_threshold_exceeded,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,RandomForest,13,fanout_proxy,0.0017314222921699374,0.0012953319962615735
rcaeval_recursive_service_fault_csv_windows,RandomForest,13,input_numeric_column_count,0.0006937218175511924,0.0004905354014475051
rcaeval_recursive_service_fault_csv_windows,RandomForest,13,error_rate,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,RandomForest,13,cpu_mean,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,RandomForest,13,cpu_max,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,RandomForest,13,memory_mean,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,RandomForest,13,memory_max,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,RandomForest,13,network_or_size_mean,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,RandomForest,13,latency_mean,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,RandomForest,13,request_rate,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,RandomForest,13,latency_max,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,RandomForest,13,latency_p95_proxy,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,RandomForest,13,span_duration_mean,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,RandomForest,13,latency_p99_proxy,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,RandomForest,13,failed_span_ratio,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,RandomForest,13,trace_depth_proxy,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,RandomForest,13,log_error_indicator,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,RandomForest,13,log_template_frequency_proxy,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,RandomForest,13,log_entropy_proxy,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,RandomForest,13,service_metric_entropy,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,RandomForest,13,rolling_latency_mean,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,RandomForest,13,rolling_latency_std,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,RandomForest,13,ewma_latency,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,RandomForest,13,rolling_zscore_latency,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,RandomForest,13,latency_threshold_p95,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,RandomForest,13,latency_threshold_exceeded,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,XGBoost,21,input_numeric_column_count,0.35486111111111107,0.010393492741038738
rcaeval_recursive_service_fault_csv_windows,XGBoost,21,request_rate,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,XGBoost,21,error_rate,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,XGBoost,21,cpu_mean,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,XGBoost,21,cpu_max,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,XGBoost,21,memory_mean,0.0,0.0
